open_time,open,high,low,close,volume
2026-03-08 14:25:00+00:00,67399.82,67407.52,67368.44,67371.73,5.97992
2026-03-08 14:26:00+00:00,67371.73,67371.73,67317.77,67332.54,3.98829
2026-03-08 14:27:00+00:00,67332.55,67332.55,67289.98,67297.46,7.00024
2026-03-08 14:28:00+00:00,67297.45,67299.02,67246.92,67251.5,11.9569
2026-03-08 14:29:00+00:00,67251.51,67273.92,67251.51,67265.54,1.7992
2026-03-08 14:30:00+00:00,67265.54,67289.94,67262.11,67283.99,22.85401
2026-03-08 14:31:00+00:00,67283.99,67296.0,67280.07,67286.59,3.53684
2026-03-08 14:32:00+00:00,67286.58,67347.66,67286.58,67347.66,4.89473
2026-03-08 14:33:00+00:00,67347.66,67388.17,67341.84,67341.85,5.17266
2026-03-08 14:34:00+00:00,67341.84,67341.85,67250.0,67250.0,109.00384
2026-03-08 14:35:00+00:00,67250.01,67269.1,67231.21,67254.49,3.80031
2026-03-08 14:36:00+00:00,67254.48,67297.89,67254.48,67284.81,2.56953
2026-03-08 14:37:00+00:00,67284.81,67286.68,67250.8,67250.81,2.17745
2026-03-08 14:38:00+00:00,67250.81,67292.0,67250.8,67292.0,2.86366
2026-03-08 14:39:00+00:00,67291.99,67342.6,67246.87,67283.15,173.67688
2026-03-08 14:40:00+00:00,67283.14,67299.64,67195.88,67219.01,12.28555
2026-03-08 14:41:00+00:00,67219.02,67219.02,67134.33,67175.69,19.66832
2026-03-08 14:42:00+00:00,67175.69,67175.69,67072.0,67107.59,24.5513
2026-03-08 14:43:00+00:00,67107.58,67107.59,67056.94,67102.88,5.79239
2026-03-08 14:44:00+00:00,67102.88,67130.9,67084.07,67130.9,4.54442
2026-03-08 14:45:00+00:00,67130.9,67130.9,67058.0,67058.0,3.97414
2026-03-08 14:46:00+00:00,67058.0,67122.67,67055.73,67109.23,6.68574
2026-03-08 14:47:00+00:00,67109.24,67139.06,67109.23,67139.06,2.24491
2026-03-08 14:48:00+00:00,67139.07,67159.53,67139.07,67159.53,1.19196
2026-03-08 14:49:00+00:00,67159.53,67171.14,67148.73,67148.74,4.17917
2026-03-08 14:50:00+00:00,67148.74,67160.74,67142.66,67142.67,2.06847
2026-03-08 14:51:00+00:00,67142.67,67260.76,67142.67,67233.09,7.91554
2026-03-08 14:52:00+00:00,67233.08,67276.77,67202.0,67276.76,6.71906
2026-03-08 14:53:00+00:00,67276.76,67300.0,67276.76,67300.0,4.01581
2026-03-08 14:54:00+00:00,67300.0,67311.88,67286.13,67286.14,4.31415
2026-03-08 14:55:00+00:00,67286.13,67297.3,67272.0,67272.0,2.7235
2026-03-08 14:56:00+00:00,67272.0,67294.78,67272.0,67288.66,3.14061
2026-03-08 14:57:00+00:00,67288.65,67302.93,67288.65,67300.79,3.62884
2026-03-08 14:58:00+00:00,67300.8,67308.0,67300.79,67300.8,2.21217
2026-03-08 14:59:00+00:00,67300.8,67353.92,67296.9,67339.76,10.97797
2026-03-08 15:00:00+00:00,67339.75,67339.76,67319.36,67329.27,3.27177
2026-03-08 15:01:00+00:00,67329.28,67353.92,67329.27,67353.92,3.03847
2026-03-08 15:02:00+00:00,67353.92,67362.39,67304.0,67330.62,7.05107
2026-03-08 15:03:00+00:00,67330.63,67359.21,67330.62,67335.42,3.74802
2026-03-08 15:04:00+00:00,67335.43,67347.03,67207.06,67347.0,133.02889
2026-03-08 15:05:00+00:00,67347.0,67347.01,67255.61,67266.18,19.42204
2026-03-08 15:06:00+00:00,67266.18,67285.07,67251.08,67263.97,5.253
2026-03-08 15:07:00+00:00,67263.98,67280.4,67263.97,67273.92,4.03222
2026-03-08 15:08:00+00:00,67273.92,67273.93,67220.0,67260.83,8.27416
2026-03-08 15:09:00+00:00,67260.84,67361.01,67260.83,67359.0,10.57098
2026-03-08 15:10:00+00:00,67359.01,67369.36,67337.9,67341.61,7.95709
2026-03-08 15:11:00+00:00,67341.6,67341.6,67304.18,67331.04,3.02114
2026-03-08 15:12:00+00:00,67331.04,67331.04,67307.39,67321.87,2.48289
2026-03-08 15:13:00+00:00,67321.86,67321.87,67293.19,67293.19,2.72532
2026-03-08 15:14:00+00:00,67293.2,67368.89,67293.19,67368.88,47.60643
2026-03-08 15:15:00+00:00,67368.88,67368.89,67281.34,67296.11,10.19885
2026-03-08 15:16:00+00:00,67296.11,67305.56,67286.64,67298.56,3.5254
2026-03-08 15:17:00+00:00,67298.56,67298.56,67283.62,67290.71,1.52132
2026-03-08 15:18:00+00:00,67290.7,67307.58,67285.97,67307.57,1.9987
2026-03-08 15:19:00+00:00,67307.58,67360.92,67307.58,67359.75,12.01552
2026-03-08 15:20:00+00:00,67359.76,67359.76,67304.02,67315.42,5.92761
2026-03-08 15:21:00+00:00,67315.43,67315.43,67215.95,67216.41,13.79856
2026-03-08 15:22:00+00:00,67216.4,67218.59,67207.06,67209.35,5.34148
2026-03-08 15:23:00+00:00,67209.35,67209.35,67140.95,67200.69,13.75467
2026-03-08 15:24:00+00:00,67200.69,67243.68,67200.68,67225.53,7.34464
2026-03-08 15:25:00+00:00,67225.53,67230.24,67219.54,67219.55,3.87029
2026-03-08 15:26:00+00:00,67219.54,67230.1,67207.19,67230.1,2.00874
2026-03-08 15:27:00+00:00,67230.09,67230.1,67210.45,67211.62,1.77547
2026-03-08 15:28:00+00:00,67211.62,67217.43,67211.61,67217.43,1.37885
2026-03-08 15:29:00+00:00,67217.42,67217.43,67148.0,67175.49,5.60918
2026-03-08 15:30:00+00:00,67175.49,67175.49,67130.89,67141.35,3.86287
2026-03-08 15:31:00+00:00,67141.35,67184.55,67141.35,67168.17,9.78836
2026-03-08 15:32:00+00:00,67168.76,67201.45,67164.04,67201.45,4.04358
2026-03-08 15:33:00+00:00,67201.45,67215.57,67201.44,67210.86,1.47283
2026-03-08 15:34:00+00:00,67210.86,67210.86,67130.89,67130.89,10.07533
2026-03-08 15:35:00+00:00,67130.9,67148.49,67124.33,67124.34,4.79764
2026-03-08 15:36:00+00:00,67124.33,67157.9,67124.33,67137.87,3.03677
2026-03-08 15:37:00+00:00,67137.87,67176.52,67137.86,67176.52,2.47134
2026-03-08 15:38:00+00:00,67176.52,67198.24,67176.52,67195.21,2.18804
2026-03-08 15:39:00+00:00,67195.21,67200.6,67155.56,67156.06,19.43486
2026-03-08 15:40:00+00:00,67156.07,67193.36,67155.67,67193.26,5.86802
2026-03-08 15:41:00+00:00,67193.26,67214.0,67188.55,67213.43,1.91826
2026-03-08 15:42:00+00:00,67213.43,67221.64,67200.51,67221.63,3.8414
2026-03-08 15:43:00+00:00,67221.64,67233.27,67221.63,67233.26,1.81078
2026-03-08 15:44:00+00:00,67233.27,67233.27,67145.99,67146.0,112.10384
2026-03-08 15:45:00+00:00,67146.0,67191.5,67145.99,67191.5,3.98974
2026-03-08 15:46:00+00:00,67191.5,67209.28,67184.77,67209.28,2.30757
2026-03-08 15:47:00+00:00,67209.29,67230.04,67209.29,67212.54,2.12883
2026-03-08 15:48:00+00:00,67212.54,67212.54,67141.6,67156.32,6.80727
2026-03-08 15:49:00+00:00,67155.18,67195.22,67148.11,67195.21,14.4366
2026-03-08 15:50:00+00:00,67195.21,67195.22,67168.4,67171.97,3.59737
2026-03-08 15:51:00+00:00,67173.11,67178.18,67143.46,67143.47,4.22366
2026-03-08 15:52:00+00:00,67143.47,67161.86,67143.46,67160.72,1.46411
2026-03-08 15:53:00+00:00,67160.71,67166.1,67105.0,67111.87,11.88589
2026-03-08 15:54:00+00:00,67111.86,67197.01,67080.0,67197.0,107.55294
2026-03-08 15:55:00+00:00,67197.0,67197.01,67139.51,67167.72,145.77126
2026-03-08 15:56:00+00:00,67167.71,67214.72,67167.71,67214.72,7.71169
2026-03-08 15:57:00+00:00,67214.71,67226.64,67200.0,67226.64,7.23269
2026-03-08 15:58:00+00:00,67226.64,67232.0,67186.57,67195.9,13.83726
2026-03-08 15:59:00+00:00,67195.91,67226.88,67195.85,67218.23,7.94798
2026-03-08 16:00:00+00:00,67218.23,67218.23,67186.42,67204.69,4.11531
2026-03-08 16:01:00+00:00,67204.69,67214.77,67200.22,67213.09,6.67518
2026-03-08 16:02:00+00:00,67213.09,67223.19,67209.97,67223.18,6.15135
2026-03-08 16:03:00+00:00,67223.19,67259.99,67220.6,67226.84,6.3315
2026-03-08 16:04:00+00:00,67226.84,67268.44,67200.89,67200.9,24.00665
2026-03-08 16:05:00+00:00,67200.9,67255.84,67200.89,67252.42,3.82897
2026-03-08 16:06:00+00:00,67252.42,67252.42,67221.44,67222.87,2.90879
2026-03-08 16:07:00+00:00,67222.86,67222.87,67208.73,67214.83,4.58653
2026-03-08 16:08:00+00:00,67214.83,67222.97,67196.77,67196.78,6.0329
2026-03-08 16:09:00+00:00,67196.78,67210.08,67196.77,67201.76,3.42045
2026-03-08 16:10:00+00:00,67201.77,67210.08,67201.76,67210.08,1.4264
2026-03-08 16:11:00+00:00,67210.08,67210.08,67156.27,67156.28,3.1697
2026-03-08 16:12:00+00:00,67156.28,67156.28,67109.28,67141.24,8.90035
2026-03-08 16:13:00+00:00,67141.24,67147.96,67128.62,67128.62,10.99589
2026-03-08 16:14:00+00:00,67128.62,67128.62,67091.76,67098.7,10.30497
2026-03-08 16:15:00+00:00,67098.71,67118.49,67091.76,67100.06,4.63887
2026-03-08 16:16:00+00:00,67100.07,67100.07,67040.0,67096.81,19.3279
2026-03-08 16:17:00+00:00,67096.82,67119.36,67091.19,67099.84,1.81806
2026-03-08 16:18:00+00:00,67099.85,67118.14,67099.84,67118.14,3.56313
2026-03-08 16:19:00+00:00,67118.13,67126.0,67099.92,67126.0,4.91238
2026-03-08 16:20:00+00:00,67126.0,67150.26,67116.58,67139.82,5.85543
2026-03-08 16:21:00+00:00,67139.82,67149.65,67139.82,67147.92,0.8268
2026-03-08 16:22:00+00:00,67147.91,67147.92,67106.0,67118.29,2.7654
2026-03-08 16:23:00+00:00,67118.29,67133.18,67062.04,67118.53,7.73216
2026-03-08 16:24:00+00:00,67118.52,67132.2,67103.1,67132.19,3.18438
2026-03-08 16:25:00+00:00,67132.19,67149.65,67120.2,67122.94,10.37941
2026-03-08 16:26:00+00:00,67122.94,67134.74,67122.93,67134.74,1.92965
2026-03-08 16:27:00+00:00,67134.74,67139.89,67116.57,67116.58,1.87062
2026-03-08 16:28:00+00:00,67116.58,67127.12,67116.57,67127.12,0.59779
2026-03-08 16:29:00+00:00,67127.12,67133.58,67113.9,67113.9,4.96485
2026-03-08 16:30:00+00:00,67113.9,67113.91,67091.16,67113.1,1.16884
2026-03-08 16:31:00+00:00,67113.09,67113.1,67086.47,67086.47,5.55981
2026-03-08 16:32:00+00:00,67086.47,67101.89,66973.83,66986.91,20.98093
2026-03-08 16:33:00+00:00,66986.91,67044.97,66986.91,67000.32,8.88973
2026-03-08 16:34:00+00:00,67000.32,67017.08,66933.0,66935.11,6.97455
2026-03-08 16:35:00+00:00,66935.1,66964.41,66841.33,66841.77,32.55685
2026-03-08 16:36:00+00:00,66841.78,66921.63,66841.78,66921.62,19.24053
2026-03-08 16:37:00+00:00,66921.62,66921.63,66860.0,66889.46,5.9188
2026-03-08 16:38:00+00:00,66889.46,66889.46,66859.59,66859.6,5.14007
2026-03-08 16:39:00+00:00,66859.6,66936.62,66859.6,66936.62,6.06598
2026-03-08 16:40:00+00:00,66936.62,66980.13,66929.5,66942.28,6.20524
2026-03-08 16:41:00+00:00,66942.27,66965.06,66942.27,66964.06,2.01585
2026-03-08 16:42:00+00:00,66964.06,67010.27,66964.05,66987.89,3.32239
2026-03-08 16:43:00+00:00,66987.88,66987.88,66965.3,66971.24,2.3718
2026-03-08 16:44:00+00:00,66971.24,67016.97,66971.24,67004.36,2.92659
2026-03-08 16:45:00+00:00,67004.35,67004.35,66880.13,66919.43,144.84827
2026-03-08 16:46:00+00:00,66919.43,66919.44,66876.0,66905.26,2.92172
2026-03-08 16:47:00+00:00,66905.26,66962.26,66889.2,66962.26,7.2358
2026-03-08 16:48:00+00:00,66962.26,66962.26,66919.03,66924.19,1.42365
2026-03-08 16:49:00+00:00,66924.19,66930.89,66924.18,66925.2,0.97373
2026-03-08 16:50:00+00:00,66925.2,66936.88,66878.0,66915.19,7.03009
2026-03-08 16:51:00+00:00,66915.18,66940.01,66906.08,66926.47,5.86559
2026-03-08 16:52:00+00:00,66926.46,66926.47,66902.24,66902.25,3.81826
2026-03-08 16:53:00+00:00,66902.25,66902.25,66872.5,66872.94,5.94079
2026-03-08 16:54:00+00:00,66872.94,66906.59,66872.94,66906.58,14.02073
2026-03-08 16:55:00+00:00,66906.58,66914.05,66891.6,66895.95,2.60151
2026-03-08 16:56:00+00:00,66895.95,66916.09,66893.07,66911.13,2.27039
2026-03-08 16:57:00+00:00,66911.13,66946.22,66911.12,66945.42,3.08616
2026-03-08 16:58:00+00:00,66945.41,66945.42,66839.91,66839.92,10.28545
2026-03-08 16:59:00+00:00,66839.91,66884.39,66802.47,66872.15,19.87403
2026-03-08 17:00:00+00:00,66872.15,66895.65,66819.81,66822.05,13.33574
2026-03-08 17:01:00+00:00,66822.05,66849.99,66800.01,66820.19,8.0166
2026-03-08 17:02:00+00:00,66820.18,66907.38,66820.18,66907.37,12.09431
2026-03-08 17:03:00+00:00,66907.38,67035.95,66907.38,67035.94,12.55804
2026-03-08 17:04:00+00:00,67035.94,67142.36,67005.69,67136.37,30.63312
2026-03-08 17:05:00+00:00,67136.37,67179.98,67123.56,67133.14,31.10946
2026-03-08 17:06:00+00:00,67133.13,67133.13,67095.22,67118.12,3.27188
2026-03-08 17:07:00+00:00,67118.12,67155.68,67118.11,67142.89,3.23608
2026-03-08 17:08:00+00:00,67142.89,67142.89,67113.6,67130.63,3.42221
2026-03-08 17:09:00+00:00,67130.63,67157.68,67124.1,67145.94,11.15634
2026-03-08 17:10:00+00:00,67145.93,67145.94,67084.6,67092.84,2.66803
2026-03-08 17:11:00+00:00,67092.84,67097.37,67030.58,67061.45,3.66745
2026-03-08 17:12:00+00:00,67061.45,67077.55,67054.89,67069.21,1.01575
2026-03-08 17:13:00+00:00,67069.22,67083.21,67069.21,67082.57,1.0421
2026-03-08 17:14:00+00:00,67082.57,67150.1,67082.56,67150.0,74.30236
2026-03-08 17:15:00+00:00,67150.01,67156.32,67089.37,67092.07,11.23635
2026-03-08 17:16:00+00:00,67092.06,67104.71,67085.83,67099.61,3.23965
2026-03-08 17:17:00+00:00,67099.61,67138.83,67099.61,67137.83,1.90963
2026-03-08 17:18:00+00:00,67137.83,67162.37,67128.43,67156.9,2.56906
2026-03-08 17:19:00+00:00,67156.9,67156.91,67138.49,67146.24,4.12786
2026-03-08 17:20:00+00:00,67148.15,67148.15,67129.07,67130.18,3.26732
2026-03-08 17:21:00+00:00,67130.17,67135.19,67085.78,67114.28,10.70863
2026-03-08 17:22:00+00:00,67114.28,67133.97,67100.98,67100.99,2.00691
2026-03-08 17:23:00+00:00,67100.99,67128.96,67100.98,67119.97,2.2841
2026-03-08 17:24:00+00:00,67119.96,67156.01,67072.39,67156.0,63.73027
2026-03-08 17:25:00+00:00,67156.0,67156.01,67100.0,67100.01,100.70243
2026-03-08 17:26:00+00:00,67100.0,67104.91,67072.3,67104.9,6.13865
2026-03-08 17:27:00+00:00,67104.91,67130.22,67082.0,67089.01,4.77162
2026-03-08 17:28:00+00:00,67089.01,67109.34,67051.93,67056.32,6.12742
2026-03-08 17:29:00+00:00,67056.32,67083.69,67056.31,67070.24,2.12111
2026-03-08 17:30:00+00:00,67070.24,67089.44,67070.23,67089.44,4.32651
2026-03-08 17:31:00+00:00,67089.43,67111.36,67089.43,67097.38,1.06525
2026-03-08 17:32:00+00:00,67097.38,67116.0,67097.38,67115.99,3.22379
2026-03-08 17:33:00+00:00,67116.0,67116.0,67070.0,67070.0,4.24394
2026-03-08 17:34:00+00:00,67070.0,67070.01,66982.16,67010.48,24.28381
2026-03-08 17:35:00+00:00,67010.48,67037.98,67003.79,67027.25,3.54961
2026-03-08 17:36:00+00:00,67027.24,67063.79,67027.24,67032.0,3.73634
2026-03-08 17:37:00+00:00,67032.01,67056.66,67018.7,67056.65,0.81017
2026-03-08 17:38:00+00:00,67056.66,67076.52,67034.5,67076.52,1.0942
2026-03-08 17:39:00+00:00,67076.52,67076.53,67057.69,67058.0,1.07551
2026-03-08 17:40:00+00:00,67058.01,67068.96,67050.37,67068.95,1.61213
2026-03-08 17:41:00+00:00,67068.95,67068.96,67049.52,67049.53,0.60959
2026-03-08 17:42:00+00:00,67049.52,67049.52,67030.51,67030.53,1.45324
2026-03-08 17:43:00+00:00,67030.52,67049.11,67030.52,67045.21,1.03506
2026-03-08 17:44:00+00:00,67045.21,67056.09,67045.2,67056.08,1.0063
2026-03-08 17:45:00+00:00,67056.09,67056.09,67039.69,67055.64,1.25461
2026-03-08 17:46:00+00:00,67055.64,67071.24,67055.63,67068.64,2.51801
2026-03-08 17:47:00+00:00,67068.64,67071.24,67056.0,67071.24,0.66284
2026-03-08 17:48:00+00:00,67071.23,67096.59,67068.64,67096.59,2.55051
2026-03-08 17:49:00+00:00,67096.59,67127.01,67045.35,67046.0,76.21345
2026-03-08 17:50:00+00:00,67046.0,67077.37,67045.99,67074.73,46.33893
2026-03-08 17:51:00+00:00,67074.73,67082.85,67054.17,67054.17,3.34666
2026-03-08 17:52:00+00:00,67054.18,67084.0,67054.18,67084.0,1.2799
2026-03-08 17:53:00+00:00,67083.99,67084.0,67035.86,67036.0,1.23945
2026-03-08 17:54:00+00:00,67036.01,67044.89,67020.71,67020.71,1.22554
2026-03-08 17:55:00+00:00,67020.71,67020.72,66942.2,66958.67,8.36317
